StationID,LocalTime,sv_id_dt,sv_id_tm,Humidity,Temp_C,WindDirAvg,Windspeed,BarometricPressure_mmHg,Altitude
KILCHICA60,2018-10-12 04:39:53,20181012,093953,69,3.3333333333333335,246,2,30.07,610
KILCHICA60,2018-10-12 04:44:59,20181012,094459,68,3.3333333333333335,252,3,30.07,610
KILCHICA60,2018-10-12 04:49:57,20181012,094957,68,3.3333333333333335,249,2,30.07,610
KILCHICA60,2018-10-12 04:54:59,20181012,095459,67,3.3333333333333335,254,3,30.07,610
KILCHICA60,2018-10-12 04:59:55,20181012,095955,67,3.3333333333333335,278,1,30.06,610
KILCHICA60,2018-10-12 05:04:55,20181012,100455,67,3.3333333333333335,278,2,30.06,610
KILCHICA60,2018-10-12 05:09:57,20181012,100957,67,3.3333333333333335,273,2,30.06,610
KILCHICA60,2018-10-12 05:14:53,20181012,101453,67,3.3333333333333335,267,2,30.06,610
KILCHICA60,2018-10-12 05:19:54,20181012,101954,67,3.3333333333333335,259,2,30.06,610
KILCHICA60,2018-10-12 05:24:52,20181012,102452,67,3.3333333333333335,256,2,30.06,610
KILCHICA60,2018-10-12 05:29:56,20181012,102956,67,3.3333333333333335,253,2,30.055,610
KILCHICA60,2018-10-12 05:34:52,20181012,103452,67,3.3333333333333335,262,2,30.05,610
KILCHICA60,2018-10-12 05:39:58,20181012,103958,67,3.3333333333333335,271,2,30.05,610
KILCHICA60,2018-10-12 05:44:56,20181012,104456,67,3.3333333333333335,268,2,30.055,610
KILCHICA60,2018-10-12 05:49:58,20181012,104958,67,3.3333333333333335,268,2,30.055,610
KILCHICA60,2018-10-12 05:54:56,20181012,105456,67,3.3333333333333335,268,1,30.055,610
KILCHICA60,2018-10-12 05:59:56,20181012,105956,68,3.3333333333333335,267,2,30.055,610
KILCHICA60,2018-10-12 06:04:56,20181012,110456,68,3.3333333333333335,256,2,30.05,610
KILCHICA60,2018-10-12 06:09:58,20181012,110958,68,2.7777777777777777,215,3,30.055,610
KILCHICA60,2018-10-12 06:14:56,20181012,111456,68,2.7777777777777777,198,2,30.06,610
KILCHICA60,2018-10-12 06:19:58,20181012,111958,68,2.7777777777777777,210,2,30.06,610
KILCHICA60,2018-10-12 06:24:56,20181012,112456,68,2.7777777777777777,206,2,30.06,610
KILCHICA60,2018-10-12 06:29:54,20181012,112954,68,2.7777777777777777,207,3,30.06,610
KILCHICA60,2018-10-12 06:34:52,20181012,113452,69,2.7777777777777777,208,3,30.06,610
KILCHICA60,2018-10-12 06:39:54,20181012,113954,69,2.7777777777777777,203,2,30.06,610
KILCHICA60,2018-10-12 06:44:58,20181012,114458,69,2.7777777777777777,208,2,30.064999999999998,610
KILCHICA60,2018-10-12 06:49:58,20181012,114958,69,2.7777777777777777,217,3,30.064999999999998,610
KILCHICA60,2018-10-12 06:54:58,20181012,115458,69,2.7777777777777777,201,3,30.06,610
KILCHICA60,2018-10-12 06:59:54,20181012,115954,69,2.7777777777777777,194,3,30.064999999999998,610
KILCHICA60,2018-10-12 07:04:56,20181012,120456,69,2.7777777777777777,186,2,30.06,610
KILCHICA60,2018-10-12 07:09:56,20181012,120956,69,2.7777777777777777,197,3,30.06,610
KILCHICA60,2018-10-12 07:14:58,20181012,121458,69,2.7777777777777777,205,3,30.06,610
KILCHICA60,2018-10-12 07:19:56,20181012,121956,69,2.7777777777777777,203,2,30.06,610
KILCHICA60,2018-10-12 07:24:54,20181012,122454,70,2.7777777777777777,220,3,30.06,610
KILCHICA60,2018-10-12 07:29:52,20181012,122952,70,2.7777777777777777,223,3,30.06,610
KILCHICA60,2018-10-12 07:34:58,20181012,123458,70,2.7777777777777777,226,3,30.055,610
KILCHICA60,2018-10-12 07:39:58,20181012,123958,70,2.7777777777777777,221,4,30.05,610
KILCHICA60,2018-10-12 07:44:52,20181012,124452,70,2.7777777777777777,215,3,30.05,610
KILCHICA60,2018-10-12 07:49:56,20181012,124956,70,2.7777777777777777,218,3,30.05,610
KILCHICA60,2018-10-12 07:54:58,20181012,125458,70,2.7777777777777777,234,3,30.05,610
KILCHICA60,2018-10-12 07:59:56,20181012,125956,71,2.7777777777777777,231,3,30.05,610
KILCHICA60,2018-10-12 08:04:48,20181012,130448,71,2.7777777777777777,359,3,30.05,610
KILCHICA60,2018-10-12 08:09:58,20181012,130958,70,3.3333333333333335,358,4,30.055,610
KILCHICA60,2018-10-12 08:14:58,20181012,131458,70,3.3333333333333335,357,4,30.06,610
KILCHICA60,2018-10-12 08:19:58,20181012,131958,69,3.3333333333333335,352,3,30.06,610
KILCHICA60,2018-10-12 08:24:56,20181012,132456,69,3.888888888888889,245,3,30.06,610
KILCHICA60,2018-10-12 08:29:52,20181012,132952,68,3.888888888888889,252,3,30.055,610
KILCHICA60,2018-10-12 08:34:58,20181012,133458,67,3.888888888888889,287,4,30.05,610
KILCHICA60,2018-10-12 08:39:52,20181012,133952,66,3.888888888888889,327,5,30.055,610
KILCHICA60,2018-10-12 08:44:56,20181012,134456,65,3.888888888888889,339,4,30.045,610
KILCHICA60,2018-10-12 08:49:54,20181012,134954,65,4.444444444444445,274,4,30.05,610
KILCHICA60,2018-10-12 08:54:52,20181012,135452,64,4.444444444444445,273,5,30.06,610
KILCHICA60,2018-10-12 08:59:58,20181012,135958,64,4.444444444444445,289,5,30.064999999999998,610
KILCHICA60,2018-10-12 09:04:58,20181012,140458,63,4.444444444444445,353,6,30.07,610
KILCHICA60,2018-10-12 09:09:52,20181012,140952,63,5,359,6,30.064999999999998,610
KILCHICA60,2018-10-12 09:14:56,20181012,141456,63,5,359,2,30.06,610
KILCHICA60,2018-10-12 09:19:56,20181012,141956,62,5,357,4,30.06,610
KILCHICA60,2018-10-12 09:24:56,20181012,142456,61,5,0,3,30.06,610
KILCHICA60,2018-10-12 09:29:54,20181012,142954,61,5,357,5,30.06,610
KILCHICA60,2018-10-12 09:34:56,20181012,143456,61,5,358,3,30.06,610
KILCHICA60,2018-10-12 09:39:54,20181012,143954,61,5,355,5,30.06,610
KILCHICA60,2018-10-12 09:44:54,20181012,144454,61,5.555555555555555,322,4,30.06,610
KILCHICA60,2018-10-12 09:49:58,20181012,144958,61,5.555555555555555,202,4,30.055,610
KILCHICA60,2018-10-12 09:54:58,20181012,145458,61,5.555555555555555,199,3,30.045,610
KILCHICA60,2018-10-12 09:59:56,20181012,145956,60,5.555555555555555,199,3,30.045,610
KILCHICA60,2018-10-12 10:04:56,20181012,150456,60,5.555555555555555,204,3,30.045,610
KILCHICA60,2018-10-12 10:09:56,20181012,150956,60,5.555555555555555,201,3,30.045,610
KILCHICA60,2018-10-12 10:14:54,20181012,151454,60,5.555555555555555,207,3,30.04,610
KILCHICA60,2018-10-12 10:19:54,20181012,151954,60,5.555555555555555,207,3,30.04,610
KILCHICA60,2018-10-12 10:24:56,20181012,152456,60,5.555555555555555,209,3,30.04,610
KILCHICA60,2018-10-12 10:29:56,20181012,152956,60,5.555555555555555,260,4,30.045,610
KILCHICA60,2018-10-12 10:34:58,20181012,153458,60,5.555555555555555,259,4,30.04,610
KILCHICA60,2018-10-12 10:39:58,20181012,153958,60,5.555555555555555,230,4,30.035,610
KILCHICA60,2018-10-12 10:44:56,20181012,154456,60,5.555555555555555,250,2,30.03,610
KILCHICA60,2018-10-12 10:49:58,20181012,154958,60,5.555555555555555,181,5,30.03,610
KILCHICA60,2018-10-12 10:54:56,20181012,155456,60,5.555555555555555,192,4,30.035,610
KILCHICA60,2018-10-12 10:59:54,20181012,155954,59,5.555555555555555,207,5,30.04,610
KILCHICA60,2018-10-12 11:04:58,20181012,160458,59,5.555555555555555,196,4,30.04,610
KILCHICA60,2018-10-12 11:09:58,20181012,160958,59,5.555555555555555,253,4,30.045,610
KILCHICA60,2018-10-12 11:14:54,20181012,161454,59,5.555555555555555,245,6,30.05,610
KILCHICA60,2018-10-12 11:19:54,20181012,161954,59,5.555555555555555,218,6,30.05,610
KILCHICA60,2018-10-12 11:24:56,20181012,162456,59,5.555555555555555,192,5,30.05,610
KILCHICA60,2018-10-12 11:29:54,20181012,162954,59,5.555555555555555,242,6,30.055,610
KILCHICA60,2018-10-12 11:34:54,20181012,163454,59,5.555555555555555,194,6,30.055,610
KILCHICA60,2018-10-12 11:39:58,20181012,163958,59,5.555555555555555,216,5,30.055,610
KILCHICA60,2018-10-12 11:44:56,20181012,164456,58,5.555555555555555,213,6,30.055,610
KILCHICA60,2018-10-12 11:49:56,20181012,164956,59,5.555555555555555,218,5,30.05,610
KILCHICA60,2018-10-12 11:54:58,20181012,165458,59,5.555555555555555,213,5,30.05,610
KILCHICA60,2018-10-12 11:59:58,20181012,165958,59,5.555555555555555,213,6,30.05,610
KILCHICA60,2018-10-12 12:04:54,20181012,170454,58,5.555555555555555,231,5,30.045,610
KILCHICA60,2018-10-12 12:09:54,20181012,170954,58,5.555555555555555,323,5,30.045,610
KILCHICA60,2018-10-12 12:14:54,20181012,171454,59,5.555555555555555,225,5,30.04,610
KILCHICA60,2018-10-12 12:19:56,20181012,171956,59,5.555555555555555,257,6,30.04,610
KILCHICA60,2018-10-12 12:24:54,20181012,172454,59,5.555555555555555,212,5,30.035,610
KILCHICA60,2018-10-12 12:29:54,20181012,172954,60,5.555555555555555,231,4,30.03,610
KILCHICA60,2018-10-12 12:34:58,20181012,173458,60,5.555555555555555,225,4,30.03,610
KILCHICA60,2018-10-12 12:39:58,20181012,173958,60,5,250,5,30.03,610
KILCHICA60,2018-10-12 12:44:58,20181012,174458,60,5,225,5,30.025,610
KILCHICA60,2018-10-12 12:49:54,20181012,174954,61,5,305,4,30.03,610
KILCHICA60,2018-10-12 12:54:58,20181012,175458,61,5,252,6,30.025,610
KILCHICA60,2018-10-12 12:59:54,20181012,175954,61,5,235,6,30.02,610
KILCHICA60,2018-10-12 13:04:58,20181012,180458,61,5,242,4,30.02,610
KILCHICA60,2018-10-12 13:09:56,20181012,180956,61,5,268,6,30.025,610
KILCHICA60,2018-10-12 13:14:52,20181012,181452,61,5,258,6,30.02,610
KILCHICA60,2018-10-12 13:19:56,20181012,181956,62,5,241,6,30.02,610
KILCHICA60,2018-10-12 13:24:52,20181012,182452,63,5,229,6,30.02,610
KILCHICA60,2018-10-12 13:29:58,20181012,182958,64,5,208,6,30.015,610
KILCHICA60,2018-10-12 13:34:58,20181012,183458,65,5,224,6,30.01,610
KILCHICA60,2018-10-12 13:39:56,20181012,183956,66,5,258,5,30.01,610
KILCHICA60,2018-10-12 13:44:58,20181012,184458,67,5,212,5,30.005000000000003,610
KILCHICA60,2018-10-12 13:49:56,20181012,184956,67,5,204,5,30,610
KILCHICA60,2018-10-12 13:54:54,20181012,185454,68,5,213,6,30,610
KILCHICA60,2018-10-12 13:59:58,20181012,185958,69,5,202,6,30,610
KILCHICA60,2018-10-12 14:04:56,20181012,190456,70,5,208,6,29.994999999999997,610
KILCHICA60,2018-10-12 14:09:58,20181012,190958,70,5,236,4,29.99,610
KILCHICA60,2018-10-12 14:14:58,20181012,191458,70,5,202,5,29.985,610
KILCHICA60,2018-10-12 14:19:54,20181012,191954,71,5,185,8,29.98,610
KILCHICA60,2018-10-12 14:24:58,20181012,192458,71,5,41,7,29.98,610
KILCHICA60,2018-10-12 14:29:56,20181012,192956,71,4.444444444444445,347,5,29.98,610
KILCHICA60,2018-10-12 14:34:54,20181012,193454,72,4.444444444444445,196,4,29.98,610
KILCHICA60,2018-10-12 14:39:58,20181012,193958,72,4.444444444444445,191,5,29.975,610
KILCHICA60,2018-10-12 14:44:58,20181012,194458,72,4.444444444444445,201,5,29.97,610
KILCHICA60,2018-10-12 14:49:56,20181012,194956,72,5,181,5,29.97,610
KILCHICA60,2018-10-12 14:54:56,20181012,195456,72,5,181,6,29.97,610
KILCHICA60,2018-10-12 14:59:56,20181012,195956,72,5,199,5,29.97,610
KILCHICA60,2018-10-12 15:04:56,20181012,200456,72,5,212,4,29.96,610
KILCHICA60,2018-10-12 15:09:58,20181012,200958,71,5,187,6,29.96,610
KILCHICA60,2018-10-12 15:14:56,20181012,201456,71,5,207,4,29.96,610
KILCHICA60,2018-10-12 15:19:58,20181012,201958,71,5,215,5,29.965,610
KILCHICA60,2018-10-12 15:24:56,20181012,202456,71,5,196,4,29.965,610
KILCHICA60,2018-10-12 15:29:54,20181012,202954,71,5,178,6,29.96,610
KILCHICA60,2018-10-12 15:34:58,20181012,203458,71,5,172,4,29.955,610
KILCHICA60,2018-10-12 15:39:58,20181012,203958,71,5,177,6,29.96,610
KILCHICA60,2018-10-12 15:44:54,20181012,204454,71,5,222,7,29.96,610
KILCHICA60,2018-10-12 15:49:58,20181012,204958,72,5,191,6,29.965,610
KILCHICA60,2018-10-12 15:54:56,20181012,205456,72,5,186,6,29.96,610
KILCHICA60,2018-10-12 15:59:54,20181012,205954,72,5,220,5,29.96,610
KILCHICA60,2018-10-12 16:04:58,20181012,210458,73,5,254,4,29.955,610
KILCHICA60,2018-10-12 16:09:56,20181012,210956,73,5,131,6,29.95,610
KILCHICA60,2018-10-12 16:14:54,20181012,211454,73,5,187,4,29.95,610
KILCHICA60,2018-10-12 16:19:58,20181012,211958,74,5,183,4,29.95,610
KILCHICA60,2018-10-12 16:24:54,20181012,212454,74,5,187,6,29.95,610
KILCHICA60,2018-10-12 16:29:58,20181012,212958,74,5,209,7,29.95,610
KILCHICA60,2018-10-12 16:34:56,20181012,213456,73,4.444444444444445,264,7,29.955,610
KILCHICA60,2018-10-12 16:39:58,20181012,213958,72,4.444444444444445,200,7,29.95,610
KILCHICA60,2018-10-12 16:44:54,20181012,214454,72,4.444444444444445,48,3,29.95,610
KILCHICA60,2018-10-12 16:49:52,20181012,214952,72,4.444444444444445,229,6,29.95,610
KILCHICA60,2018-10-12 16:54:56,20181012,215456,72,4.444444444444445,224,5,29.95,610
KILCHICA60,2018-10-12 16:59:59,20181012,215959,71,4.444444444444445,223,5,29.95,610
KILCHICA60,2018-10-12 17:04:58,20181012,220458,71,4.444444444444445,229,5,29.95,610
KILCHICA60,2018-10-12 17:09:58,20181012,220958,71,5,263,5,29.945,610
KILCHICA60,2018-10-12 17:14:58,20181012,221458,70,5,223,5,29.945,610
KILCHICA60,2018-10-12 17:19:56,20181012,221956,70,5,199,5,29.94,610
KILCHICA60,2018-10-12 17:24:56,20181012,222456,69,5,193,5,29.935000000000002,610
KILCHICA60,2018-10-12 17:29:54,20181012,222954,69,5,285,5,29.94,610
KILCHICA60,2018-10-12 17:34:58,20181012,223458,69,5,226,6,29.94,610
KILCHICA60,2018-10-12 17:39:55,20181012,223955,68,5,196,6,29.94,610
KILCHICA60,2018-10-12 17:44:54,20181012,224454,68,5,194,5,29.94,610
KILCHICA60,2018-10-12 17:49:58,20181012,224958,68,5,205,6,29.94,610
KILCHICA60,2018-10-12 17:54:54,20181012,225454,68,5,187,5,29.94,610
KILCHICA60,2018-10-12 17:59:56,20181012,225956,68,5,291,4,29.94,610
KILCHICA60,2018-10-12 18:04:54,20181012,230454,68,5,225,5,29.94,610
KILCHICA60,2018-10-12 18:09:59,20181012,230959,68,5,204,6,29.94,610
KILCHICA60,2018-10-12 18:14:56,20181012,231456,67,5,224,6,29.94,610
KILCHICA60,2018-10-12 18:19:54,20181012,231954,67,5,286,8,29.945,610
KILCHICA60,2018-10-12 18:24:54,20181012,232454,67,5,236,8,29.945,610
KILCHICA60,2018-10-12 18:29:58,20181012,232958,66,5,264,7,29.945,610
KILCHICA60,2018-10-12 18:34:54,20181012,233454,66,5,301,7,29.95,610
KILCHICA60,2018-10-12 18:39:58,20181012,233958,67,5,292,6,29.95,610
KILCHICA60,2018-10-12 18:44:54,20181012,234454,67,5,218,5,29.95,610
KILCHICA60,2018-10-12 18:49:52,20181012,234952,67,5,291,5,29.95,610
KILCHICA60,2018-10-12 18:54:58,20181012,235458,67,5,243,6,29.95,610
KILCHICA60,2018-10-12 18:59:58,20181012,235958,67,5,301,5,29.95,610
KILCHICA60,2018-10-12 19:04:58,20181013,000458,67,5,268,5,29.95,610
KILCHICA60,2018-10-12 19:09:56,20181013,000956,67,5,264,4,29.95,610
KILCHICA60,2018-10-12 19:14:54,20181013,001454,67,5,283,4,29.95,610
KILCHICA60,2018-10-12 19:19:54,20181013,001954,67,5,250,5,29.95,610
KILCHICA60,2018-10-12 19:24:56,20181013,002456,67,5,267,5,29.95,610
KILCHICA60,2018-10-12 19:29:58,20181013,002958,67,5,270,6,29.955,610
KILCHICA60,2018-10-12 19:34:54,20181013,003454,67,5,215,5,29.955,610
KILCHICA60,2018-10-12 19:39:53,20181013,003953,67,5,283,6,29.955,610
KILCHICA60,2018-10-12 19:44:58,20181013,004458,68,5,339,5,29.96,610
KILCHICA60,2018-10-12 19:49:54,20181013,004954,68,5,236,5,29.96,610
KILCHICA60,2018-10-12 19:54:52,20181013,005452,68,5,253,5,29.96,610
KILCHICA60,2018-10-12 19:59:58,20181013,005958,68,4.444444444444445,253,4,29.96,610
KILCHICA60,2018-10-12 20:04:52,20181013,010452,68,4.444444444444445,218,5,29.96,610
KILCHICA60,2018-10-12 20:09:56,20181013,010956,68,4.444444444444445,241,5,29.96,610
KILCHICA60,2018-10-12 20:14:56,20181013,011456,68,4.444444444444445,308,5,29.96,610
KILCHICA60,2018-10-12 20:19:55,20181013,011955,69,4.444444444444445,268,5,29.96,610
KILCHICA60,2018-10-12 20:24:59,20181013,012459,69,4.444444444444445,225,6,29.96,610
KILCHICA60,2018-10-12 20:29:59,20181013,012959,69,4.444444444444445,258,4,29.96,610
KILCHICA60,2018-10-12 20:34:57,20181013,013457,69,4.444444444444445,323,4,29.96,610
KILCHICA60,2018-10-12 20:39:59,20181013,013959,69,4.444444444444445,277,6,29.96,610
KILCHICA60,2018-10-12 20:44:59,20181013,014459,69,4.444444444444445,291,4,29.965,610
KILCHICA60,2018-10-12 20:49:59,20181013,014959,70,4.444444444444445,273,5,29.96,610
KILCHICA60,2018-10-12 20:54:55,20181013,015455,70,4.444444444444445,323,7,29.96,610
KILCHICA60,2018-10-12 20:59:57,20181013,015957,70,4.444444444444445,291,7,29.965,610
KILCHICA60,2018-10-12 21:04:57,20181013,020457,70,4.444444444444445,238,5,29.97,610
KILCHICA60,2018-10-12 21:09:55,20181013,020955,70,4.444444444444445,208,4,29.97,610
KILCHICA60,2018-10-12 21:14:55,20181013,021455,70,4.444444444444445,224,5,29.965,610
KILCHICA60,2018-10-12 21:19:53,20181013,021953,71,4.444444444444445,222,4,29.97,610
KILCHICA60,2018-10-12 21:24:57,20181013,022457,71,4.444444444444445,213,4,29.97,610
KILCHICA60,2018-10-12 21:29:55,20181013,022955,71,3.888888888888889,224,4,29.97,610
KILCHICA60,2018-10-12 21:34:59,20181013,023459,71,3.888888888888889,211,3,29.97,610
KILCHICA60,2018-10-12 21:39:59,20181013,023959,71,3.888888888888889,214,5,29.97,610
KILCHICA60,2018-10-12 21:44:57,20181013,024457,72,3.888888888888889,216,5,29.97,610
KILCHICA60,2018-10-12 21:49:59,20181013,024959,72,3.888888888888889,207,4,29.98,610
KILCHICA60,2018-10-12 21:54:55,20181013,025455,72,3.888888888888889,216,3,29.98,610
KILCHICA60,2018-10-12 21:59:55,20181013,025955,73,3.888888888888889,225,5,29.975,610
KILCHICA60,2018-10-12 22:04:57,20181013,030457,73,3.888888888888889,212,4,29.98,610
KILCHICA60,2018-10-12 22:09:59,20181013,030959,73,3.888888888888889,217,5,29.98,610
KILCHICA60,2018-10-12 22:14:53,20181013,031453,74,3.888888888888889,199,4,29.98,610
KILCHICA60,2018-10-12 22:19:57,20181013,031957,74,3.888888888888889,219,3,29.98,610
KILCHICA60,2018-10-12 22:24:59,20181013,032459,74,3.888888888888889,213,4,29.98,610
KILCHICA60,2018-10-12 22:29:55,20181013,032955,74,3.888888888888889,230,3,29.975,610
KILCHICA60,2018-10-12 22:34:59,20181013,033459,74,3.888888888888889,240,2,29.98,610
KILCHICA60,2018-10-12 22:39:55,20181013,033955,74,3.888888888888889,224,4,29.98,610
KILCHICA60,2018-10-12 22:44:59,20181013,034459,75,3.888888888888889,247,3,29.98,610
KILCHICA60,2018-10-12 22:49:57,20181013,034957,75,3.3333333333333335,236,3,29.98,610
KILCHICA60,2018-10-12 22:54:55,20181013,035455,75,3.3333333333333335,222,3,29.98,610
KILCHICA60,2018-10-12 22:59:57,20181013,035957,75,3.3333333333333335,199,3,29.975,610
KILCHICA60,2018-10-12 23:04:55,20181013,040455,75,3.3333333333333335,196,3,29.98,610
KILCHICA60,2018-10-12 23:09:53,20181013,040953,76,3.3333333333333335,223,4,29.98,610
KILCHICA60,2018-10-12 23:14:59,20181013,041459,76,3.3333333333333335,228,3,29.98,610
KILCHICA60,2018-10-12 23:19:53,20181013,041953,76,3.3333333333333335,224,4,29.98,610
KILCHICA60,2018-10-12 23:24:57,20181013,042457,76,3.3333333333333335,207,3,29.98,610
KILCHICA60,2018-10-12 23:29:53,20181013,042953,76,3.3333333333333335,206,4,29.98,610
KILCHICA60,2018-10-12 23:34:59,20181013,043459,76,3.3333333333333335,210,3,29.98,610
KILCHICA60,2018-10-12 23:39:59,20181013,043959,77,3.3333333333333335,224,4,29.98,610
KILCHICA60,2018-10-12 23:44:55,20181013,044455,77,3.3333333333333335,216,2,29.98,610
KILCHICA60,2018-10-12 23:49:55,20181013,044955,77,3.3333333333333335,224,3,29.98,610
KILCHICA60,2018-10-12 23:54:55,20181013,045455,77,3.3333333333333335,206,4,29.98,610
KILCHICA60,2018-10-12 23:59:59,20181013,045959,77,3.3333333333333335,202,3,29.98,610
KILCHICA60,2018-03-06 00:02:00,20180306,060200,83,1.1111111111111112,58,8,29.83,610
KILCHICA60,2018-03-06 00:07:00,20180306,060700,83,1.1111111111111112,96,2,29.83,610
KILCHICA60,2018-03-06 00:12:00,20180306,061200,83,1.1111111111111112,49,3,29.82,610
KILCHICA60,2018-03-06 00:17:00,20180306,061700,83,1.1111111111111112,72,4,29.82,610
KILCHICA60,2018-03-06 00:22:00,20180306,062200,83,1.1111111111111112,98,6,29.82,610
KILCHICA60,2018-03-06 00:27:00,20180306,062700,83,1.1111111111111112,89,5,29.82,610
KILCHICA60,2018-03-06 00:32:00,20180306,063200,83,1.1111111111111112,80,7,29.82,610
KILCHICA60,2018-03-06 00:37:00,20180306,063700,83,1.1111111111111112,94,2,29.82,610
KILCHICA60,2018-03-06 00:42:00,20180306,064200,83,1.1111111111111112,95,11,29.82,610
KILCHICA60,2018-03-06 00:47:00,20180306,064700,83,1.1111111111111112,86,11,29.81,610
